id,rating,release_date_cert,imdb_id,title,budget,release_date,revenue,runtime,original_language,original_title,vote_average,vote_count,poster_path,genres_id,genres_name,spoken_languages_name,production_companies_id,production_companies_name,production_companies_origin_country
77930,R,2012-06-29 00:00:00+00:00,tt1915581,Magic Mike,7000000,2012-06-28,167221571,110.0,en,Magic Mike,6.1,2142,/ablmn5jnKWRx6BZYGx6FJY3RTKe.jpg,"[18, 35]","['Drama', 'Comedy']",['English'],"[34981, 8850]","['Iron Horse Entertainment', 'Extension 765']","['US', 'US']"
84174,R,2012-09-06 00:00:00+00:00,tt1920849,Bachelorette,3000000,2012-08-06,11947954,87.0,en,Bachelorette,5.4,872,/4yBMcZPbb6ytBjYXfJ6lHtMkbeV.jpg,"[35, 10749]","['Comedy', 'Romance']",['English'],"[4740, 10290]","['Gary Sanchez Productions', 'BCDF Pictures']","['US', 'US']"
76649,PG-13,2014-02-21 00:00:00+00:00,tt1921064,Pompeii,100000000,2014-02-18,117831631,105.0,en,Pompeii,5.4,2389,/dxxM3lLDjGRC50i5rhvfQziskAN.jpg,"[28, 12, 36, 10749, 18]","['Action', 'Adventure', 'History', 'Romance', 'Drama']",['English'],"[4253, 559, 7263, 248, 47]","['Don Carmody Productions', 'TriStar Pictures', 'FilmDistrict', 'Impact Pictures', 'Constantin Film']","['', 'US', 'US', '', 'DE']"
152259,R,2013-03-01 00:00:00+00:00,tt1922685,Phantom,10000000,2013-01-03,1034589,99.0,en,Phantom,5.9,179,/nmmFWpAXeDFTihERb27qsnVMhlr.jpg,[53],['Thriller'],['English'],"[2231, 17837, 22564]","['Trilogy Entertainment Group', 'RCR Media Group', 'Solar Filmworks']","['US', '', 'US']"
84178,R,2012-01-21 00:00:00+00:00,tt1930294,Black Rock,0,2012-01-21,0,79.0,en,Black Rock,4.9,145,/dkUDpTgP634Mt7fl2rR5N7P9HRS.jpg,"[53, 27]","['Thriller', 'Horror']",['English'],"[8185, 10285, 1632]","['Submarine Entertainment', 'LD Entertainment', 'Lionsgate']","['US', 'US', 'US']"
87567,R,2013-04-25 00:00:00+00:00,tt1931435,The Big Wedding,35000000,2013-04-25,21819348,90.0,en,The Big Wedding,5.8,800,/silnfmcn3O0y8uNoYwy6iMgzdjp.jpg,[35],['Comedy'],"['English', 'Español', 'Latin']","[1020, 17049, 1632]","['Millennium Films', 'Two Ton Films', 'Lionsgate']","['US', '', 'US']"
86838,R,2012-10-12 00:00:00+00:00,tt1931533,Seven Psychopaths,15000000,2012-09-07,33035736,110.0,en,Seven Psychopaths,6.8,2516,/4ukEYAxlSivFcDG6vLxJB6PjTjg.jpg,"[35, 80]","['Comedy', 'Crime']","['English', 'Tiếng Việt']","[5490, 7281, 2376, 6705]","['CBS Films', 'British Film Institute', 'Blueprint Pictures', 'Film4 Productions']","['US', 'GB', 'GB', 'GB']"
103731,PG-13,2013-05-10 00:00:00+00:00,tt1935179,Mud,10000000,2013-04-26,21587700,130.0,en,Mud,7.0,1828,/g7S2R2TLsbkH11p9DAxPlBBWK1R.jpg,[18],['Drama'],['English'],"[10892, 7493]","['Everest Entertainment', 'FilmNation Entertainment']","['', 'US']"
127867,R,2013-04-05 00:00:00+00:00,tt1935902,The Brass Teapot,0,2012-09-08,0,100.0,en,The Brass Teapot,6.0,283,/6txTmb8OIimrQezgD8ERMmrrbnT.jpg,"[35, 14, 53]","['Comedy', 'Fantasy', 'Thriller']",['English'],"[13552, 8714]","['Laundry Films', 'Northern Lights Films']","['US', 'US']"
133805,R,2013-10-18 00:00:00+00:00,tt1939659,Carrie,30000000,2013-10-16,82394288,100.0,en,Carrie,5.9,3095,/kloXz9qwO23z9Kbt3z3MgnjF4xO.jpg,"[18, 27]","['Drama', 'Horror']",['English'],"[11581, 3287, 21]","['Misher Films', 'Screen Gems', 'Metro-Goldwyn-Mayer']","['US', 'US', 'US']"
157422,R,2015-10-16 00:00:00+00:00,tt1943014,The Wicked Within,0,2015-10-16,0,91.0,en,The Wicked Within,4.4,28,/82lKQXWuPBaGA9048pHB9WsPAPO.jpg,[27],['Horror'],['English'],"[3608, 25635]","['After Dark Films', 'High Five Films']","['', '']"
198277,R,2014-07-11 00:00:00+00:00,tt1980929,Begin Again,8000000,2013-09-07,63464861,104.0,en,Begin Again,7.2,2507,/qx4HXHXt528hS4rwePZbZo20xqZ.jpg,"[35, 10402, 10749, 18]","['Comedy', 'Music', 'Romance', 'Drama']",['English'],"[1785, 11448, 14319, 10105, 33681]","['Likely Story', 'Exclusive Media', 'Sycamore Pictures', 'Apatow Productions', 'Black Label Media']","['US', 'US', 'US', 'US', 'US']"
242166,PG-13,2014-03-12 00:00:00+00:00,tt1946381,Red Sky,25000000,2014-03-12,0,100.0,en,Red Sky,4.5,36,/h5wrpVvjeq8kgClO0CtX2aNOcxU.jpg,"[28, 53]","['Action', 'Thriller']",['English'],"[37580, 11006, 37831, 37832]","['MVP Films', 'Aldamisa Entertainment', 'Invest Capital Film Group', 'Live Screen Pictures']","['', '', '', '']"
340190,R,2015-05-22 00:00:00+00:00,tt1950135,Drunk Wedding,0,2015-05-22,0,81.0,en,Drunk Wedding,4.0,16,/gxbsqNvk9mWygEJRMGLXmOKmraG.jpg,[35],['Comedy'],['English'],[54131],['Weston Pictures'],['']
152599,R,2013-10-06 00:00:00+00:00,tt1951181,The Immigrant,16000000,2013-07-03,5867686,117.0,en,The Immigrant,6.3,551,/dH9al9Xvsvtmq7LbpafFIY9ZcMZ.jpg,"[18, 10749]","['Drama', 'Romance']","['Latin', 'English', 'Polski']","[770, 9015, 856]","['Kingsgate Films', 'Worldview Entertainment', 'Wild Bunch']","['', '', 'FR']"
101299,PG-13,2013-11-22 00:00:00+00:00,tt1951264,The Hunger Games: Catching Fire,130000000,2013-11-15,847423452,146.0,en,The Hunger Games: Catching Fire,7.4,12711,/7c1JtraYsjMMnk8Md0IMoyRzqZJ.jpg,"[12, 28, 878]","['Adventure', 'Action', 'Science Fiction']",['English'],"[1632, 5420]","['Lionsgate', 'Color Force']","['US', 'US']"
131631,PG-13,2014-11-21 00:00:00+00:00,tt1951265,The Hunger Games: Mockingjay - Part 1,125000000,2014-11-19,752100229,123.0,en,The Hunger Games: Mockingjay - Part 1,6.8,11523,/4FAA18ZIja70d1Tu5hr5cj2q1sB.jpg,"[878, 12, 53]","['Science Fiction', 'Adventure', 'Thriller']",['English'],"[1632, 5420]","['Lionsgate', 'Color Force']","['US', 'US']"
131634,PG-13,2015-11-20 00:00:00+00:00,tt1951266,The Hunger Games: Mockingjay - Part 2,160000000,2015-11-18,653428261,137.0,en,The Hunger Games: Mockingjay - Part 2,6.9,8747,/lImKHDfExAulp16grYm8zD5eONE.jpg,"[28, 12, 878]","['Action', 'Adventure', 'Science Fiction']",['English'],"[264, 1632, 5420]","['Studio Babelsberg', 'Lionsgate', 'Color Force']","['DE', 'US', 'US']"
225886,R,2014-07-18 00:00:00+00:00,tt1956620,Sex Tape,40000000,2014-07-17,126069509,97.0,en,Sex Tape,5.3,3101,/n4CqR16hntXmsFRVVj6FGJKPj9C.jpg,[35],['Comedy'],['English'],"[1423, 34034, 2531, 34]","['Escape Artists', 'LStar Capital', 'MRC', 'Sony Pictures']","['US', 'US', 'US', 'US']"
415842,R,2017-09-06 00:00:00+00:00,tt1961175,American Assassin,33000000,2017-09-14,66167951,112.0,en,American Assassin,6.3,1922,/w6vjeHx3UEaBXIyc8VFqyZYKznD.jpg,"[28, 53]","['Action', 'Thriller']","['English', 'العربية', 'Español', 'Italiano', 'فارسی', 'Polski', 'Português', 'Türkçe']","[72441, 435, 5490, 8073, 1632]","['TIK Films', 'Di Bonaventura Pictures', 'CBS Films', 'Nick Wechsler Productions', 'Lionsgate']","['', 'US', 'US', '', 'US']"
345914,R,2017-06-30 00:00:00+00:00,tt4481514,The House,40000000,2017-06-29,0,88.0,en,The House,5.7,611,/hkmWkVgirei79bwds23Hr0lWSXS.jpg,[35],['Comedy'],['English'],"[79, 12, 4740, 17393]","['Village Roadshow Pictures', 'New Line Cinema', 'Gary Sanchez Productions', 'Good Universe']","['US', 'US', 'US', 'US']"
158852,PG,2015-05-09 00:00:00+00:00,tt1964418,Tomorrowland,190000000,2015-05-19,209154322,130.0,en,Tomorrowland,6.2,5291,/jNB2zXgLG8D98X1kYwERVlrW3Oa.jpg,"[12, 10751, 9648, 878]","['Adventure', 'Family', 'Mystery', 'Science Fiction']",['English'],"[20656, 2, 59778]","['Babieka', 'Walt Disney Pictures', 'A113']","['', 'US', '']"
354861,R,2017-12-22 00:00:00+00:00,tt1966359,Father Figures,25000000,2017-12-21,25601244,125.0,en,Father Figures,5.8,380,/avRiH6kbsw3Wxi1J7857alb9yyt.jpg,[35],['Comedy'],['English'],"[1088, 2364, 10289]","['Alcon Entertainment', 'The Montecito Picture Company', 'DMG Entertainment']","['US', 'US', 'US']"
130150,PG-13,2013-08-30 00:00:00+00:00,tt1967545,Labor Day,18000000,2013-12-27,20275812,111.0,en,Labor Day,6.8,655,/ilhmrmolATuuTBq3Y82pIAcWXVp.jpg,[18],['Drama'],['English'],"[32157, 2130, 9350]","['Right of Way Films', 'Mr. Mudd Production', 'Indian Paintbrush']","['US', 'US', 'US']"
84188,R,2012-01-21 00:00:00+00:00,tt1971352,Compliance,270000,2012-08-23,319285,90.0,en,Compliance,6.4,400,/bLdu28fr9txYlHLmEOyGplDT3nH.jpg,"[18, 53]","['Drama', 'Thriller']",['English'],"[12649, 12650, 10989, 28286]","['Bad Cop / Bad Cop', 'Dogfish Pictures', 'Muskat Filmed Properties', 'Low Spark Films']","['', 'US', 'US', 'US']"
157849,R,2014-07-25 00:00:00+00:00,tt1972571,A Most Wanted Man,15000000,2014-07-25,31554855,121.0,en,A Most Wanted Man,6.5,892,/6B76Z5Ct758RfKFoFg37skVRiMp.jpg,[53],['Thriller'],['English'],"[36616, 1632, 13241, 7493, 191, 28275, 6705, 834]","['Amusement Park Films', 'Lionsgate', 'Demarest Films', 'FilmNation Entertainment', 'Senator Film', 'The Ink Factory', 'Film4 Productions', 'Potboiler Productions']","['DE', 'US', '', 'US', 'DE', 'GB', 'GB', 'GB']"
274857,PG-13,2017-08-08 00:00:00+00:00,tt1972591,King Arthur: Legend of the Sword,175000000,2017-05-10,148675066,126.0,en,King Arthur: Legend of the Sword,6.5,3930,/gvSWdJN7peehxJYOugV9IwqiAFi.jpg,"[28, 18, 14]","['Action', 'Drama', 'Fantasy']",['English'],"[79, 433, 23202, 25577, 174]","['Village Roadshow Pictures', 'Weed Road Pictures', 'Wigram Productions', 'Safehouse Pictures', 'Warner Bros. Pictures']","['US', 'US', '', 'US', 'US']"
239571,PG-13,2014-10-17 00:00:00+00:00,tt1972779,The Best of Me,26000000,2014-10-15,35926213,117.0,en,The Best of Me,7.4,1873,/8QBWh2Iwf1iUfsu2NfCue2V1hpV.jpg,"[18, 10749]","['Drama', 'Romance']",['English'],[7295],['Relativity Media'],['US']
301365,R,2016-06-24 00:00:00+00:00,tt1974419,The Neon Demon,7000000,2016-06-08,3377430,118.0,en,The Neon Demon,6.5,2547,/oi7fIEMoga9ojGNaZvSCMzdFmVz.jpg,"[53, 27, 9648]","['Thriller', 'Horror', 'Mystery']",['English'],"[20580, 2266, 50481, 67574]","['Amazon Studios', 'Bold Films', 'Vendian Entertainment', 'Space Rocket Nation']","['US', 'US', 'US', '']"
228066,PG-13,2015-11-25 00:00:00+00:00,tt1976009,Victor Frankenstein,40000000,2015-11-10,34227298,109.0,en,Victor Frankenstein,5.8,1401,/1spNsnJ9UTqShChGd2ei1gKTacr.jpg,"[18, 878, 53]","['Drama', 'Science Fiction', 'Thriller']",['English'],"[1302, 20478, 22213, 25]","['Davis Entertainment', 'Moving Picture Company', 'TSG Entertainment', '20th Century Fox']","['US', 'GB', 'US', 'US']"
96721,R,2013-09-27 00:00:00+00:00,tt1979320,Rush,38000000,2013-09-02,90247624,123.0,en,Rush,7.7,4671,/uWcMgxO3p3qwVFUxsRz1HbTzGvT.jpg,"[18, 28]","['Drama', 'Action']","['English', 'Deutsch', 'Italiano', 'Français']","[31922, 11448, 10246, 163, 10163, 23]","['Double Negative', 'Exclusive Media', 'Cross Creek Pictures', 'Revolution Films', 'Working Title Films', 'Imagine Entertainment']","['', 'US', 'US', 'GB', 'GB', 'US']"
105864,PG,2015-11-25 00:00:00+00:00,tt1979388,The Good Dinosaur,175000000,2015-11-14,331926147,93.0,en,The Good Dinosaur,6.7,3752,/dM50iVbcnzQUIoc9TmUUk0SP4P4.jpg,"[12, 16, 10751]","['Adventure', 'Animation', 'Family']",['English'],[3],['Pixar'],['US']
134374,R,2013-04-26 00:00:00+00:00,tt1980209,Pain & Gain,25000000,2013-04-18,87305549,130.0,en,Pain & Gain,6.2,3019,/ddTWL7lZafCJ2VqWdaGg0pl8Adb.jpg,"[53, 80, 28, 35]","['Thriller', 'Crime', 'Action', 'Comedy']",['English'],"[4, 2609]","['Paramount', 'De Line Pictures']","['US', 'US']"
157841,G,2014-10-26 00:00:00+00:00,tt1981107,The Young and Prodigious T.S. Spivet,33000000,2013-10-16,9494789,105.0,en,The Young and Prodigious T.S. Spivet,6.8,473,/xnEP86BDCQnzwWjnMwZLyyoziDV.jpg,"[12, 18, 10751]","['Adventure', 'Drama', 'Family']",['English'],"[7286, 10246, 12000]","['Epithète Films', 'Cross Creek Pictures', 'Tapioca Films']","['FR', 'US', '']"
76338,PG-13,2013-11-08 00:00:00+00:00,tt1981115,Thor: The Dark World,170000000,2013-10-29,644571402,112.0,en,Thor: The Dark World,6.6,12003,/54s3EKPVP4uIvKX4hj5X23ZbNYB.jpg,"[28, 12, 14]","['Action', 'Adventure', 'Fantasy']",['English'],[420],['Marvel Studios'],['US']
274855,PG-13,2018-01-02 00:00:00+00:00,tt1981128,Geostorm,120000000,2017-10-13,221600160,109.0,en,Geostorm,5.9,2853,/nrsx0jEaBgXq4PWo7SooSnYJTv.jpg,"[28, 878, 53]","['Action', 'Science Fiction', 'Thriller']",['English'],"[101832, 86561, 82819, 41624, 3241, 174]","['Twisted Media', 'Stereo D', 'Skydance Media', 'RatPac-Dune Entertainment', 'Electric Entertainment', 'Warner Bros. Pictures']","['US', 'US', 'US', 'US', 'US', 'US']"
114150,PG-13,2012-09-28 00:00:00+00:00,tt1981677,Pitch Perfect,17000000,2012-09-28,115400000,112.0,en,Pitch Perfect,7.3,4876,/wl0jgLrUN18xkx9cQF5GoafcDhy.jpg,"[35, 10402, 10749]","['Comedy', 'Music', 'Romance']",['English'],[12365],['Brownstone Productions'],['US']
109451,PG,2013-09-27 00:00:00+00:00,tt1985966,Cloudy with a Chance of Meatballs 2,78000000,2013-09-26,248384621,95.0,en,Cloudy with a Chance of Meatballs 2,6.4,2036,/tT2DN1tWk1zpCxqvaaNY8yP8Awn.jpg,"[16, 10751, 35]","['Animation', 'Family', 'Comedy']",['English'],"[34, 5, 2251]","['Sony Pictures', 'Columbia Pictures', 'Sony Pictures Animation']","['US', 'US', 'US']"
440472,PG-13,2019-05-14 00:00:00+00:00,tt1987680,The Upside,37500000,2019-01-10,111353135,126.0,en,The Upside,7.1,612,/hPZ2caow1PCND6qnerfgn6RTXdm.jpg,"[35, 18]","['Comedy', 'Drama']",['English'],"[1423, 116979, 308]","['Escape Artists', 'Lantern Entertainment', 'The Weinstein Company']","['US', 'US', 'US']"
84329,PG-13,2012-01-20 00:00:00+00:00,tt1990314,Robot & Frank,2500000,2012-08-16,3325038,85.0,en,Robot & Frank,6.9,711,/602vUwe1GPmaRvcrT3OQWqH1Nm1.jpg,"[878, 35, 18, 80]","['Science Fiction', 'Comedy', 'Drama', 'Crime']",['English'],"[13466, 13467, 13468, 13469, 9118, 11341]","['Park Pictures Features', 'TBB', 'Dog Run Pictures', 'White Hat Entertainment', 'Samuel Goldwyn Films', 'Stage 6 Films']","['US', '', '', 'US', 'US', 'US']"
93856,R,2012-05-25 00:00:00+00:00,tt1991245,Chernobyl Diaries,0,2012-05-24,18112929,88.0,en,Chernobyl Diaries,5.0,1000,/tGYMaxD7tQtHbDpy03WkamHh0Rd.jpg,"[27, 53]","['Horror', 'Thriller']","['English', 'Norsk']","[14734, 1088, 7493, 174]","['Oren Peli / Brian Witten Pictures', 'Alcon Entertainment', 'FilmNation Entertainment', 'Warner Bros. Pictures']","['', 'US', 'US', 'US']"
74510,R,2011-09-09 00:00:00+00:00,tt1999192,Kevin Hart: Laugh at My Pain,0,2011-09-09,0,89.0,en,Kevin Hart: Laugh at My Pain,7.4,92,/jk7C5sIDHSGiJjBQz6bmPNP1WOF.jpg,"[35, 99]","['Comedy', 'Documentary']",['English'],"[40268, 35327, 7480]","['HartBeat Productions', 'Codeblack Entertainment', 'Comedy Central Films']","['US', 'US', '']"
429476,R,2018-09-28 00:00:00+00:00,tt1999890,Hell Fest,5500000,2018-09-27,0,89.0,en,Hell Fest,5.5,467,/99dwKr0Q6Gatq8GDcHvFoB8XLVX.jpg,[27],['Horror'],['English'],"[11533, 100033, 112554, 33]","['Valhalla Motion Pictures', 'Tucker Tooley Entertainment', 'Ingenuity Studios', 'Universal Pictures']","['US', 'US', '', 'US']"
106747,R,2013-10-11 00:00:00+00:00,tt2002718,Machete Kills,12000000,2013-09-12,15008161,107.0,en,Machete Kills,5.5,1268,/nbnRAibyPSt0ProTJI3hH13KHaL.jpg,"[28, 80, 53]","['Action', 'Crime', 'Thriller']","['English', 'Español']","[10427, 10808, 11005, 11006, 13241, 14358, 25608, 33]","['Open Road Films', 'Overnight Films', 'AR Films', 'Aldamisa Entertainment', 'Demarest Films', '1821 Pictures', 'Quick Draw Productions', 'Universal Pictures']","['US', '', '', '', '', '', '', 'US']"
195589,R,2014-03-08 00:00:00+00:00,tt2004420,Neighbors,18000000,2014-05-08,270665134,96.0,en,Neighbors,6.2,5159,/dyO9BQ4M4flTOAzP79rmsz61yAT.jpg,[35],['Comedy'],['English'],"[17393, 33, 16615]","['Good Universe', 'Universal Pictures', 'Point Grey Pictures']","['US', 'US', 'US']"
308266,R,2016-08-19 00:00:00+00:00,tt2005151,War Dogs,40000000,2016-08-17,86234523,114.0,en,War Dogs,6.8,2905,/mDcPRjZC1bb6LavFU3gwsWdVfCM.jpg,"[35, 80, 18]","['Comedy', 'Crime', 'Drama']","['shqip', 'العربية', 'English', 'Română']","[1557, 3527, 83036, 174]","['The Mark Gordon Company', 'Green Hat Films', 'Joint Effort', 'Warner Bros. Pictures']","['US', 'US', 'US', 'US']"
199373,R,2013-08-23 00:00:00+00:00,tt2005374,The Frozen Ground,27220000,2013-07-11,5496951,105.0,en,The Frozen Ground,6.2,907,/ymtZAllpShQlC4bG1nOCAhot349.jpg,"[53, 80]","['Thriller', 'Crime']",['English'],"[27993, 3604, 10405, 5830, 30023, 31833, 6715, 6819, 11030]","['Picture Perfect Corporation', 'Grindstone Entertainment Group', 'Emmett/Furla Films', 'Cheetah Vision', 'Court Five', 'Valentina Films', 'K5 International', 'Paradox Entertainment', 'Envision Entertainment']","['', 'US', 'US', '', '', '', 'DE', '', 'US']"
293646,PG-13,2015-10-24 00:00:00+00:00,tt2006295,The 33,25000000,2015-08-06,24902723,120.0,en,The 33,6.3,673,/26JCJyj7i63f9rD0CTC4YD3bP5b.jpg,"[18, 36]","['Drama', 'History']","['Español', 'English']","[1088, 11317, 60255, 21546]","['Alcon Entertainment', 'Phoenix Pictures', 'Half Circle', 'Fabula']","['US', 'US', '', 'CL']"
228406,PG,2013-09-27 00:00:00+00:00,tt2009606,Believe,0,2013-09-27,0,94.0,en,Believe,5.8,15,/bl9RPVy4ir25aHifA4SSBZUHOAZ.jpg,[18],['Drama'],['English'],"[49932, 39420]","['Wachafilm', 'Bill and Ben Productions']","['', '']"
136835,PG-13,2014-09-12 00:00:00+00:00,tt2011159,No Good Deed,13200000,2014-09-10,53830415,83.0,en,No Good Deed,5.8,371,/cFyaVlqHo4IAKOeZVuSK6LJyZ24.jpg,"[80, 53]","['Crime', 'Thriller']",['English'],[49968],['Will Packer Productions'],['US']
207769,R,2013-11-06 00:00:00+00:00,tt2011276,Banshee Chapter,950000,2013-08-26,0,87.0,en,Banshee Chapter,5.6,156,/oJ4L2pbH2Uxyi3g5yla22mM8NBg.jpg,"[27, 53]","['Horror', 'Thriller']",['English'],"[19600, 14861, 19601]","['Sunchaser Entertainment', 'Before the Door Pictures', 'Favorit Film']","['', '', '']"
118340,PG-13,2014-08-01 00:00:00+00:00,tt2015381,Guardians of the Galaxy,170000000,2014-07-30,772776600,121.0,en,Guardians of the Galaxy,7.9,20621,/r7vmZjiyZw9rpJMQJdXpjgiCOk9.jpg,"[28, 878, 12]","['Action', 'Science Fiction', 'Adventure']",['English'],[420],['Marvel Studios'],['US']
77931,PG,2013-07-31 00:00:00+00:00,tt2017020,The Smurfs 2,105000000,2013-07-30,347434178,105.0,en,The Smurfs 2,5.7,1441,/4zu8hbjp7bedcbetQssylLhpguk.jpg,"[14, 10751, 35, 16]","['Fantasy', 'Family', 'Comedy', 'Animation']",['English'],"[24097, 5, 2251, 9169, 7311, 34]","['NeoReel', 'Columbia Pictures', 'Sony Pictures Animation', 'Hemisphere Media Capital', 'Kerner Entertainment Company', 'Sony Pictures']","['', 'US', 'US', '', '', 'US']"
137347,R,2015-04-17 00:00:00+00:00,tt2017486,Closer to the Moon,9000000,2014-03-07,0,112.0,en,Closer to the Moon,7.1,23,/9MjdkAokbQAN31s6eNP2A8hD0wO.jpg,"[35, 18]","['Comedy', 'Drama']","['English', 'Română']","[36299, 66146, 20643]","['Agresywna Banda', 'Denis Friedman Productions', 'Mandragora Movies']","['', '', '']"
82650,PG,2012-08-03 00:00:00+00:00,tt2023453,Diary of a Wimpy Kid: Dog Days,10000000,2012-08-02,0,94.0,en,Diary of a Wimpy Kid: Dog Days,6.1,534,/7pTvjELxw0f0E6sUPGtPEl4WD0S.jpg,"[35, 10751]","['Comedy', 'Family']",['English'],[711],['Fox 2000 Pictures'],['US']
109431,R,2013-02-09 00:00:00+00:00,tt2024432,Identity Thief,35000000,2013-02-07,173965010,111.0,en,Identity Thief,5.8,2468,/lIliJCGoWT6tEVaDivLpXEf038w.jpg,"[35, 80]","['Comedy', 'Crime']",['English'],"[4403, 37361, 37362]","['Stuber Productions', 'Aggregate Films', 'DumbDumb']","['', '', '']"
153795,R,2013-03-19 00:00:00+00:00,tt2024506,Straight A's,2000000,2013-01-16,0,88.0,en,Straight A's,5.3,85,/1z3YhLOqhe9Fb8jWrbc3j42yyXx.jpg,"[35, 18]","['Comedy', 'Drama']",['English'],"[925, 13621, 1020]","['Nu Image', 'The Group Films', 'Millennium Films']","['US', '', 'US']"
76203,R,2013-10-30 00:00:00+00:00,tt2024544,12 Years a Slave,20000000,2013-10-18,187000000,134.0,en,12 Years a Slave,8.0,7955,/xdANQijuNrJaw1HA61rDccME4Tm.jpg,"[18, 36]","['Drama', 'History']",['English'],"[10104, 81, 1246, 508, 6705]","['New Regency Pictures', 'Plan B Entertainment', 'River Road Entertainment', 'Regency Enterprises', 'Film4 Productions']","['US', 'US', '', 'US', 'GB']"
300673,PG-13,2016-01-29 00:00:00+00:00,tt2025690,The Finest Hours,80000000,2016-01-25,52099090,114.0,en,The Finest Hours,6.4,1089,/6UG91TJ4DKI6FGdqXZfDBeRZHX8.jpg,"[28, 18, 36, 53]","['Action', 'Drama', 'History', 'Thriller']",['English'],"[78217, 2, 51164, 77739]","['Red Hawk Entertainment', 'Walt Disney Pictures', 'Whitaker Entertainment', 'Bergsten Music']","['', 'US', 'US', '']"
121677,R,2013-03-17 00:00:00+00:00,tt2032557,The Reluctant Fundamentalist,0,2013-03-17,519535,130.0,en,The Reluctant Fundamentalist,6.7,143,/cWHLPwDW4fkLYLd75VpM7OfHfQm.jpg,[53],['Thriller'],"['English', 'اردو']","[21864, 252, 8152]","['Cine Mosaic', 'Mirabai Films', 'Doha Film Institute']","['US', 'US', 'QA']"
146203,PG-13,2013-03-01 00:00:00+00:00,tt2034139,The Last Exorcism Part II,5000000,2013-02-28,15179302,88.0,en,The Last Exorcism Part II,4.5,339,/jsk1EBoGZsXxiafwEhxnx83hOuR.jpg,"[27, 53, 18]","['Horror', 'Thriller', 'Drama']",['English'],"[5490, 694]","['CBS Films', 'StudioCanal']","['US', 'FR']"
311324,PG-13,2017-02-17 00:00:00+00:00,tt2034800,The Great Wall,150000000,2016-12-16,331957105,103.0,en,The Great Wall,5.8,3351,/p70dq1YxabemdZDm5K6Q8G10wSn.jpg,"[28, 12, 14]","['Action', 'Adventure', 'Fantasy']","['English', '普通话', 'Español']","[923, 86433, 33, 507, 5635, 48873, 86434]","['Legendary Entertainment', 'Legendary East', 'Universal Pictures', 'Atlas Entertainment', 'China Film Group', 'Le Vision Pictures', 'Kava Productions']","['US', '', 'US', 'US', '', '', '']"
89750,PG,2012-04-21 00:00:00+00:00,tt2035599,"Pink Ribbons, Inc.",900000,2011-09-11,25000,97.0,en,"Pink Ribbons, Inc.",6.9,8,/4wvQFZewwaZ8Emh6gKyl3MzGlSt.jpg,[99],['Documentary'],['English'],[10473],['ONF | NFB'],['CA']
400710,PG-13,2017-09-29 00:00:00+00:00,tt2039338,Flatliners,19000000,2017-09-28,45158254,111.0,en,Flatliners,5.7,1562,/e9NHATN0TJW6ZZPLLWFsKdilVl1.jpg,"[18, 27, 53]","['Drama', 'Horror', 'Thriller']",['English'],"[11565, 5, 10246, 33433, 415]","['The Safran Company', 'Columbia Pictures', 'Cross Creek Pictures', 'Furthur Films', 'Laurence Mark Productions']","['US', 'US', 'US', 'US', 'US']"
86829,R,2013-12-10 00:00:00+00:00,tt2042568,Inside Llewyn Davis,11000000,2013-10-13,32935319,105.0,en,Inside Llewyn Davis,7.2,1717,/1kNdpu3nr7IWYkloBWMVOdnqmsq.jpg,[18],['Drama'],['English'],"[5490, 694, 20664, 258, 2092]","['CBS Films', 'StudioCanal', 'Anton Capital Entertainment (ACE)', 'Scott Rudin Productions', 'Mike Zoss Productions']","['US', 'FR', '', 'US', 'US']"
342502,R,2015-08-07 00:00:00+00:00,tt2048865,AWOL-72,3000000,2015-08-07,0,79.0,en,AWOL-72,3.8,21,/9xnzd7yq9vXrjuQjlRLNZ0kFQYU.jpg,[53],['Thriller'],['English'],[60490],['Triumphant Entertainment'],['']
109421,R,2013-02-08 00:00:00+00:00,tt2053463,Side Effects,30000000,2013-02-07,63372757,106.0,en,Side Effects,6.5,2193,/dk10bwGyj8aRdOTl3EkgATEefh2.jpg,"[53, 80, 18]","['Thriller', 'Crime', 'Drama']","['English', 'Français']","[10427, 435, 1205, 33]","['Open Road Films', 'Di Bonaventura Pictures', 'Endgame Entertainment', 'Universal Pictures']","['US', 'US', 'US', 'US']"
333352,R,2016-01-07 00:00:00+00:00,tt2057392,Eye in the Sky,13000000,2015-09-11,18704595,102.0,en,Eye in the Sky,7.1,1005,/faRGb9SuyGuZpsNRoIxoVSLLCId.jpg,"[18, 53, 10752]","['Drama', 'Thriller', 'War']","['Somali', 'English']","[60262, 69850]","['Raindog Films', 'Entertainment One Features']","['GB', '']"
127560,R,2014-04-11 00:00:00+00:00,tt2058107,The Railway Man,18000000,2013-12-02,22320893,116.0,en,The Railway Man,6.9,478,/yuADLCxGCA5rFWk2QDXvX5plBrD.jpg,"[18, 36]","['Drama', 'History']",['English'],"[1471, 1632, 3207, 15577, 15578, 12075]","['Archer Street Productions', 'Lionsgate', 'Pictures in Paradise', 'Latitude Media', 'Thai Occidental Productions', 'Silver Reel']","['', 'US', '', '', '', 'CH']"
